timestamp,rank,name,price,change_24h,market_cap
9/7/2026 22:16,7,Solana,$103.62 ,-2.43%,$60.74B
9/7/2026 22:16,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:16,9,Hyperliquid,$85.43 ,-3.14%,$21.52B
9/7/2026 22:16,10,Zcash,"$1,151.35 ",-2.03%,$19.4B
,,,,,
9/7/2026 22:17,1,Bitcoin,"$79,010.14 ",-0.88%,$1.58T
9/7/2026 22:17,2,Ethereum,"$2,480.66 ",-0.18%,$302.17B
9/7/2026 22:17,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:17,4,BNB,$739.53 ,-1.07%,$98.47B
9/7/2026 22:17,5,XRP,$1.39 ,-1.56%,$87.26B
9/7/2026 22:17,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:17,7,Solana,$103.62 ,-2.43%,$60.74B
9/7/2026 22:17,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:17,9,Hyperliquid,$85.53 ,-2.85%,$21.54B
9/7/2026 22:17,10,Zcash,"$1,156.75 ",-1.92%,$19.5B
,,,,,
9/7/2026 22:18,1,Bitcoin,"$79,000.47 ",-0.87%,$1.58T
9/7/2026 22:18,2,Ethereum,"$2,480.27 ",-0.15%,$302.7B
9/7/2026 22:18,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 22:18,4,BNB,$739.29 ,-1.11%,$98.44B
9/7/2026 22:18,5,XRP,$1.39 ,-1.39%,$87.46B
9/7/2026 22:18,6,USDC,$1.00 ,0.02%,$74.44B
9/7/2026 22:18,7,Solana,$103.76 ,-2.37%,$60.82B
9/7/2026 22:18,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:18,9,Hyperliquid,$85.51 ,-2.84%,$21.54B
9/7/2026 22:18,10,Zcash,"$1,156.07 ",-1.95%,$19.48B
,,,,,
9/7/2026 22:19,1,Bitcoin,"$78,976.72 ",-0.90%,$1.58T
9/7/2026 22:19,2,Ethereum,"$2,480.27 ",-0.15%,$302.7B
9/7/2026 22:19,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 22:19,4,BNB,$739.29 ,-1.11%,$98.44B
9/7/2026 22:19,5,XRP,$1.39 ,-1.39%,$87.46B
9/7/2026 22:19,6,USDC,$1.00 ,0.02%,$74.44B
9/7/2026 22:19,7,Solana,$103.76 ,-2.37%,$60.82B
9/7/2026 22:19,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:19,9,Hyperliquid,$85.51 ,-2.90%,$21.54B
9/7/2026 22:19,10,Zcash,"$1,156.02 ",-1.94%,$19.48B
,,,,,
9/7/2026 22:19,1,Bitcoin,"$79,000.47 ",-0.87%,$1.58T
9/7/2026 22:19,2,Ethereum,"$2,480.27 ",-0.15%,$302.7B
9/7/2026 22:19,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 22:19,4,BNB,$739.57 ,-1.06%,$98.48B
9/7/2026 22:19,5,XRP,$1.39 ,-1.39%,$87.46B
9/7/2026 22:19,6,USDC,$1.00 ,0.02%,$74.44B
9/7/2026 22:19,7,Solana,$103.76 ,-2.37%,$60.82B
9/7/2026 22:19,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:19,9,Hyperliquid,$85.58 ,-2.85%,$21.56B
9/7/2026 22:19,10,Zcash,"$1,156.12 ",-1.93%,$19.49B
,,,,,
9/7/2026 22:20,1,Bitcoin,"$78,970.69 ",-0.90%,$1.58T
9/7/2026 22:20,2,Ethereum,"$2,479.87 ",-0.11%,$302.61B
9/7/2026 22:20,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:20,4,BNB,$739.54 ,-1.06%,$98.47B
9/7/2026 22:20,5,XRP,$1.39 ,-1.29%,$87.47B
9/7/2026 22:20,6,USDC,$1.00 ,0.01%,$74.42B
9/7/2026 22:20,7,Solana,$103.72 ,-2.32%,$60.8B
9/7/2026 22:20,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:20,9,Hyperliquid,$85.58 ,-2.85%,$21.56B
9/7/2026 22:20,10,Zcash,"$1,157.03 ",-1.83%,$19.5B
,,,,,
9/7/2026 22:21,1,Bitcoin,"$79,000.47 ",-0.87%,$1.58T
9/7/2026 22:21,2,Ethereum,"$2,480.27 ",-0.15%,$302.7B
9/7/2026 22:21,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 22:21,4,BNB,$739.29 ,-1.11%,$98.44B
9/7/2026 22:21,5,XRP,$1.39 ,-1.39%,$87.46B
9/7/2026 22:21,6,USDC,$1.00 ,0.02%,$74.44B
9/7/2026 22:21,7,Solana,$103.76 ,-2.37%,$60.82B
9/7/2026 22:21,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:21,9,Hyperliquid,$85.58 ,-2.85%,$21.56B
9/7/2026 22:21,10,Zcash,"$1,157.03 ",-1.83%,$19.5B
,,,,,
9/7/2026 22:22,1,Bitcoin,"$78,992.37 ",-0.89%,$1.58T
9/7/2026 22:22,2,Ethereum,"$2,480.39 ",-0.09%,$302.67B
9/7/2026 22:22,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:22,4,BNB,$739.58 ,-1.05%,$98.48B
9/7/2026 22:22,5,XRP,$1.39 ,-1.29%,$87.48B
9/7/2026 22:22,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:22,7,Solana,$103.75 ,-2.29%,$60.81B
9/7/2026 22:22,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:22,9,Hyperliquid,$85.58 ,-2.85%,$21.56B
9/7/2026 22:22,10,Zcash,"$1,157.03 ",-1.83%,$19.5B
,,,,,
9/7/2026 22:23,1,Bitcoin,"$78,961.05 ",-0.91%,$1.58T
9/7/2026 22:23,2,Ethereum,"$2,479.31 ",-0.14%,$302.7B
9/7/2026 22:23,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:23,4,BNB,$739.29 ,-1.11%,$98.44B
9/7/2026 22:23,5,XRP,$1.39 ,-1.39%,$87.46B
9/7/2026 22:23,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:23,7,Solana,$103.76 ,-2.28%,$60.82B
9/7/2026 22:23,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:23,9,Hyperliquid,$85.58 ,-2.85%,$21.56B
9/7/2026 22:23,10,Zcash,"$1,157.03 ",-1.83%,$19.5B
,,,,,
9/7/2026 22:23,1,Bitcoin,"$79,000.09 ",-0.88%,$1.58T
9/7/2026 22:23,2,Ethereum,"$2,481.02 ",-0.08%,$302.75B
9/7/2026 22:23,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 22:23,4,BNB,$739.61 ,-1.05%,$98.48B
9/7/2026 22:23,5,XRP,$1.39 ,-1.29%,$87.48B
9/7/2026 22:23,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:23,7,Solana,$103.76 ,-2.27%,$60.82B
9/7/2026 22:23,8,TRON,$0.33 ,-0.36%,$31.71B
9/7/2026 22:23,9,Hyperliquid,$85.58 ,-2.85%,$21.56B
9/7/2026 22:23,10,Zcash,"$1,157.03 ",-1.83%,$19.5B
,,,,,
9/7/2026 22:24,1,Bitcoin,"$79,007.89 ",-0.88%,$1.58T
9/7/2026 22:24,2,Ethereum,"$2,481.44 ",-0.08%,$302.8B
9/7/2026 22:24,3,Tether,$1.00 ,-0.02%,$183.36B
9/7/2026 22:24,4,BNB,$739.53 ,-1.07%,$98.47B
9/7/2026 22:24,5,XRP,$1.39 ,-1.36%,$87.5B
9/7/2026 22:24,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:24,7,Solana,$103.75 ,-2.39%,$60.81B
9/7/2026 22:24,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:24,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:24,10,Zcash,"$1,160.78 ",-1.55%,$19.56B
,,,,,
9/7/2026 22:25,1,Bitcoin,"$78,996.24 ",-0.89%,$1.58T
9/7/2026 22:25,2,Ethereum,"$2,480.88 ",-0.10%,$302.73B
9/7/2026 22:25,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:25,4,BNB,$739.77 ,-1.04%,$98.5B
9/7/2026 22:25,5,XRP,$1.39 ,-1.28%,$87.51B
9/7/2026 22:25,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:25,7,Solana,$103.79 ,-2.22%,$60.84B
9/7/2026 22:25,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:25,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:25,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:26,1,Bitcoin,"$78,992.74 ",-0.89%,$1.58T
9/7/2026 22:26,2,Ethereum,"$2,481.04 ",-0.10%,$302.75B
9/7/2026 22:26,3,Tether,$1.00 ,-0.02%,$183.37B
9/7/2026 22:26,4,BNB,$739.80 ,-1.03%,$98.51B
9/7/2026 22:26,5,XRP,$1.39 ,-1.28%,$87.51B
9/7/2026 22:26,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 22:26,7,Solana,$103.80 ,-2.20%,$60.84B
9/7/2026 22:26,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:26,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:26,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:26,1,Bitcoin,"$78,985.93 ",-0.88%,$1.58T
9/7/2026 22:26,2,Ethereum,"$2,480.88 ",-0.08%,$302.73B
9/7/2026 22:26,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:26,4,BNB,$739.77 ,-1.03%,$98.5B
9/7/2026 22:26,5,XRP,$1.39 ,-1.28%,$87.51B
9/7/2026 22:26,6,USDC,$1.00 ,0.01%,$74.42B
9/7/2026 22:26,7,Solana,$103.79 ,-2.20%,$60.84B
9/7/2026 22:26,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:26,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:26,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:27,1,Bitcoin,"$79,004.55 ",-0.84%,$1.58T
9/7/2026 22:27,2,Ethereum,"$2,481.44 ",-0.05%,$302.8B
9/7/2026 22:27,3,Tether,$1.00 ,-0.01%,$183.38B
9/7/2026 22:27,4,BNB,$739.75 ,-1.04%,$98.5B
9/7/2026 22:27,5,XRP,$1.39 ,-1.26%,$87.51B
9/7/2026 22:27,6,USDC,$1.00 ,0.01%,$74.43B
9/7/2026 22:27,7,Solana,$103.81 ,-2.19%,$60.85B
9/7/2026 22:27,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:27,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:27,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:28,1,Bitcoin,"$78,996.27 ",-0.82%,$1.58T
9/7/2026 22:28,2,Ethereum,"$2,481.10 ",-0.09%,$302.66B
9/7/2026 22:28,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:28,4,BNB,$739.53 ,-1.07%,$98.47B
9/7/2026 22:28,5,XRP,$1.39 ,-1.36%,$87.5B
9/7/2026 22:28,6,USDC,$1.00 ,0.01%,$74.42B
9/7/2026 22:28,7,Solana,$103.80 ,-2.12%,$60.84B
9/7/2026 22:28,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:28,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:28,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:29,1,Bitcoin,"$79,000.96 ",-0.88%,$1.58T
9/7/2026 22:29,2,Ethereum,"$2,481.10 ",-0.09%,$302.66B
9/7/2026 22:29,3,Tether,$1.00 ,-0.02%,$183.36B
9/7/2026 22:29,4,BNB,$739.53 ,-1.07%,$98.47B
9/7/2026 22:29,5,XRP,$1.39 ,-1.36%,$87.5B
9/7/2026 22:29,6,USDC,$1.00 ,0.00%,$74.43B
9/7/2026 22:29,7,Solana,$103.75 ,-2.39%,$60.81B
9/7/2026 22:29,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:29,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:29,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:29,1,Bitcoin,"$79,000.96 ",-0.88%,$1.58T
9/7/2026 22:29,2,Ethereum,"$2,481.10 ",-0.09%,$302.66B
9/7/2026 22:29,3,Tether,$1.00 ,-0.02%,$183.36B
9/7/2026 22:29,4,BNB,$739.53 ,-1.07%,$98.47B
9/7/2026 22:29,5,XRP,$1.39 ,-1.36%,$87.5B
9/7/2026 22:29,6,USDC,$1.00 ,0.00%,$74.43B
9/7/2026 22:29,7,Solana,$103.75 ,-2.39%,$60.81B
9/7/2026 22:29,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:29,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:29,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:30,1,Bitcoin,"$79,000.96 ",-0.88%,$1.58T
9/7/2026 22:30,2,Ethereum,"$2,481.10 ",-0.09%,$302.66B
9/7/2026 22:30,3,Tether,$1.00 ,-0.02%,$183.36B
9/7/2026 22:30,4,BNB,$739.53 ,-1.07%,$98.47B
9/7/2026 22:30,5,XRP,$1.39 ,-1.36%,$87.5B
9/7/2026 22:30,6,USDC,$1.00 ,0.00%,$74.43B
9/7/2026 22:30,7,Solana,$103.75 ,-2.39%,$60.81B
9/7/2026 22:30,8,TRON,$0.33 ,-0.34%,$31.71B
9/7/2026 22:30,9,Hyperliquid,$85.58 ,-2.83%,$21.56B
9/7/2026 22:30,10,Zcash,"$1,157.67 ",-1.92%,$19.51B
,,,,,
9/7/2026 22:30,1,Bitcoin,"$78,995.51 ",-0.86%,$1.58T
9/7/2026 22:30,2,Ethereum,"$2,483.18 ",-0.05%,$303.01B
9/7/2026 22:30,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:30,4,BNB,$739.69 ,-1.03%,$98.49B
9/7/2026 22:30,5,XRP,$1.39 ,-1.18%,$87.54B
9/7/2026 22:30,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 22:30,7,Solana,$103.83 ,-2.10%,$60.86B
9/7/2026 22:30,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:30,9,Hyperliquid,$85.51 ,-3.03%,$21.54B
9/7/2026 22:30,10,Zcash,"$1,159.14 ",-1.71%,$19.54B
,,,,,
9/7/2026 22:31,1,Bitcoin,"$78,995.51 ",-0.86%,$1.58T
9/7/2026 22:31,2,Ethereum,"$2,482.98 ",-0.03%,$302.99B
9/7/2026 22:31,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:31,4,BNB,$739.57 ,-1.05%,$98.48B
9/7/2026 22:31,5,XRP,$1.39 ,-1.29%,$87.48B
9/7/2026 22:31,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:31,7,Solana,$103.73 ,-2.33%,$60.8B
9/7/2026 22:31,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:31,9,Hyperliquid,$85.40 ,-2.98%,$21.51B
9/7/2026 22:31,10,Zcash,"$1,159.50 ",-1.80%,$19.54B
,,,,,
9/7/2026 22:32,1,Bitcoin,"$79,011.97 ",-0.82%,$1.58T
9/7/2026 22:32,2,Ethereum,"$2,483.00 ",-0.04%,$302.99B
9/7/2026 22:32,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:32,4,BNB,$739.70 ,-1.04%,$98.49B
9/7/2026 22:32,5,XRP,$1.39 ,-1.19%,$87.55B
9/7/2026 22:32,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:32,7,Solana,$103.84 ,-2.10%,$60.87B
9/7/2026 22:32,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:32,9,Hyperliquid,$85.51 ,-3.03%,$21.54B
9/7/2026 22:32,10,Zcash,"$1,159.14 ",-1.71%,$19.54B
,,,,,
9/7/2026 22:33,1,Bitcoin,"$79,011.03 ",-0.82%,$1.58T
9/7/2026 22:33,2,Ethereum,"$2,482.59 ",-0.05%,$302.94B
9/7/2026 22:33,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:33,4,BNB,$739.62 ,-1.05%,$98.48B
9/7/2026 22:33,5,XRP,$1.39 ,-1.20%,$87.54B
9/7/2026 22:33,6,USDC,$1.00 ,0.01%,$74.42B
9/7/2026 22:33,7,Solana,$103.83 ,-2.11%,$60.86B
9/7/2026 22:33,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:33,9,Hyperliquid,$85.51 ,-3.03%,$21.54B
9/7/2026 22:33,10,Zcash,"$1,159.14 ",-1.71%,$19.54B
,,,,,
9/7/2026 22:33,1,Bitcoin,"$79,004.48 ",-0.83%,$1.58T
9/7/2026 22:33,2,Ethereum,"$2,482.13 ",-0.07%,$302.88B
9/7/2026 22:33,3,Tether,$1.00 ,-0.02%,$183.36B
9/7/2026 22:33,4,BNB,$739.47 ,-1.07%,$98.46B
9/7/2026 22:33,5,XRP,$1.39 ,-1.20%,$87.54B
9/7/2026 22:33,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:33,7,Solana,$103.83 ,-2.11%,$60.86B
9/7/2026 22:33,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:33,9,Hyperliquid,$85.51 ,-3.03%,$21.54B
9/7/2026 22:33,10,Zcash,"$1,159.14 ",-1.71%,$19.54B
,,,,,
9/7/2026 22:34,1,Bitcoin,"$78,973.87 ",-0.87%,$1.58T
9/7/2026 22:34,2,Ethereum,"$2,481.09 ",-0.04%,$302.66B
9/7/2026 22:34,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:34,4,BNB,$739.57 ,-1.05%,$98.48B
9/7/2026 22:34,5,XRP,$1.39 ,-1.29%,$87.48B
9/7/2026 22:34,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:34,7,Solana,$103.73 ,-2.33%,$60.8B
9/7/2026 22:34,8,TRON,$0.33 ,-0.39%,$31.71B
9/7/2026 22:34,9,Hyperliquid,$85.51 ,-3.03%,$21.54B
9/7/2026 22:34,10,Zcash,"$1,159.14 ",-1.71%,$19.54B
,,,,,
9/7/2026 22:35,1,Bitcoin,"$79,017.93 ",-0.81%,$1.58T
9/7/2026 22:35,2,Ethereum,"$2,482.24 ",-0.05%,$302.9B
9/7/2026 22:35,3,Tether,$1.00 ,-0.01%,$183.36B
9/7/2026 22:35,4,BNB,$739.46 ,-1.05%,$98.46B
9/7/2026 22:35,5,XRP,$1.39 ,-1.16%,$87.54B
9/7/2026 22:35,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:35,7,Solana,$103.83 ,-2.03%,$60.86B
9/7/2026 22:35,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:35,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:35,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:36,1,Bitcoin,"$79,025.86 ",-0.78%,$1.58T
9/7/2026 22:36,2,Ethereum,"$2,482.78 ",-0.06%,$302.96B
9/7/2026 22:36,3,Tether,$1.00 ,-0.02%,$183.38B
9/7/2026 22:36,4,BNB,$739.49 ,-1.05%,$98.47B
9/7/2026 22:36,5,XRP,$1.39 ,-1.12%,$87.57B
9/7/2026 22:36,6,USDC,$1.00 ,-0.01%,$74.42B
9/7/2026 22:36,7,Solana,$103.84 ,-2.00%,$60.87B
9/7/2026 22:36,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:36,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:36,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:37,1,Bitcoin,"$79,064.38 ",-0.74%,$1.58T
9/7/2026 22:37,2,Ethereum,"$2,482.54 ",-0.06%,$302.73B
9/7/2026 22:37,3,Tether,$1.00 ,-0.02%,$183.38B
9/7/2026 22:37,4,BNB,$739.76 ,-1.01%,$98.5B
9/7/2026 22:37,5,XRP,$1.39 ,-1.27%,$87.51B
9/7/2026 22:37,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:37,7,Solana,$103.79 ,-2.20%,$60.84B
9/7/2026 22:37,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:37,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:37,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:37,1,Bitcoin,"$79,007.16 ",-0.81%,$1.58T
9/7/2026 22:37,2,Ethereum,"$2,482.54 ",-0.06%,$302.73B
9/7/2026 22:37,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:37,4,BNB,$739.76 ,-1.01%,$98.5B
9/7/2026 22:37,5,XRP,$1.39 ,-1.27%,$87.51B
9/7/2026 22:37,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:37,7,Solana,$103.79 ,-2.20%,$60.84B
9/7/2026 22:37,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:37,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:37,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:38,1,Bitcoin,"$79,071.00 ",-0.74%,$1.58T
9/7/2026 22:38,2,Ethereum,"$2,485.59 ",0.01%,$303.3B
9/7/2026 22:38,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:38,4,BNB,$739.52 ,-1.07%,$98.47B
9/7/2026 22:38,5,XRP,$1.39 ,-1.00%,$87.64B
9/7/2026 22:38,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:38,7,Solana,$103.89 ,-1.87%,$60.89B
9/7/2026 22:38,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:38,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:38,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:39,1,Bitcoin,"$79,007.16 ",-0.81%,$1.58T
9/7/2026 22:39,2,Ethereum,"$2,482.54 ",-0.06%,$302.73B
9/7/2026 22:39,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:39,4,BNB,$739.76 ,-1.01%,$98.5B
9/7/2026 22:39,5,XRP,$1.39 ,-1.27%,$87.51B
9/7/2026 22:39,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:39,7,Solana,$103.79 ,-2.20%,$60.84B
9/7/2026 22:39,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:39,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:39,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:39,1,Bitcoin,"$79,075.18 ",-0.70%,$1.58T
9/7/2026 22:39,2,Ethereum,"$2,485.92 ",0.08%,$303.34B
9/7/2026 22:39,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:39,4,BNB,$739.70 ,-1.04%,$98.5B
9/7/2026 22:39,5,XRP,$1.39 ,-0.93%,$87.68B
9/7/2026 22:39,6,USDC,$1.00 ,0.02%,$74.42B
9/7/2026 22:39,7,Solana,$103.92 ,-1.82%,$60.91B
9/7/2026 22:39,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:39,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:39,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:40,1,Bitcoin,"$79,007.16 ",-0.81%,$1.58T
9/7/2026 22:40,2,Ethereum,"$2,482.54 ",-0.06%,$302.73B
9/7/2026 22:40,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:40,4,BNB,$739.76 ,-1.01%,$98.5B
9/7/2026 22:40,5,XRP,$1.39 ,-1.27%,$87.51B
9/7/2026 22:40,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:40,7,Solana,$103.79 ,-2.20%,$60.84B
9/7/2026 22:40,8,TRON,$0.33 ,-0.40%,$31.7B
9/7/2026 22:40,9,Hyperliquid,$85.51 ,-3.01%,$21.54B
9/7/2026 22:40,10,Zcash,"$1,159.96 ",-1.55%,$19.55B
,,,,,
9/7/2026 22:41,1,Bitcoin,"$79,072.63 ",-0.73%,$1.58T
9/7/2026 22:41,2,Ethereum,"$2,482.85 ",-0.06%,$302.9B
9/7/2026 22:41,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:41,4,BNB,$739.70 ,-1.04%,$98.5B
9/7/2026 22:41,5,XRP,$1.39 ,-1.21%,$87.52B
9/7/2026 22:41,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:41,7,Solana,$103.81 ,-2.12%,$60.85B
9/7/2026 22:41,8,TRON,$0.33 ,-0.41%,$31.7B
9/7/2026 22:41,9,Hyperliquid,$85.43 ,-3.01%,$21.52B
9/7/2026 22:41,10,Zcash,"$1,159.51 ",-1.71%,$19.54B
,,,,,
9/7/2026 22:42,1,Bitcoin,"$79,072.63 ",-0.73%,$1.58T
9/7/2026 22:42,2,Ethereum,"$2,482.85 ",-0.06%,$302.9B
9/7/2026 22:42,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:42,4,BNB,$739.70 ,-1.04%,$98.5B
9/7/2026 22:42,5,XRP,$1.39 ,-1.21%,$87.52B
9/7/2026 22:42,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:42,7,Solana,$103.81 ,-2.12%,$60.85B
9/7/2026 22:42,8,TRON,$0.33 ,-0.41%,$31.7B
9/7/2026 22:42,9,Hyperliquid,$85.48 ,-2.60%,$21.53B
9/7/2026 22:42,10,Zcash,"$1,163.15 ",-1.90%,$19.6B
,,,,,
9/7/2026 22:43,1,Bitcoin,"$79,072.63 ",-0.73%,$1.58T
9/7/2026 22:43,2,Ethereum,"$2,482.85 ",-0.06%,$302.9B
9/7/2026 22:43,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:43,4,BNB,$739.70 ,-1.04%,$98.5B
9/7/2026 22:43,5,XRP,$1.39 ,-1.21%,$87.52B
9/7/2026 22:43,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:43,7,Solana,$103.81 ,-2.12%,$60.85B
9/7/2026 22:43,8,TRON,$0.33 ,-0.41%,$31.7B
9/7/2026 22:43,9,Hyperliquid,$85.50 ,-2.58%,$21.54B
9/7/2026 22:43,10,Zcash,"$1,163.51 ",-1.87%,$19.61B
,,,,,
9/7/2026 22:43,1,Bitcoin,"$79,076.63 ",-0.69%,$1.58T
9/7/2026 22:43,2,Ethereum,"$2,485.63 ",0.01%,$302.9B
9/7/2026 22:43,3,Tether,$1.00 ,-0.01%,$183.37B
9/7/2026 22:43,4,BNB,$739.70 ,-1.04%,$98.5B
9/7/2026 22:43,5,XRP,$1.39 ,-1.21%,$87.52B
9/7/2026 22:43,6,USDC,$1.00 ,0.00%,$74.42B
9/7/2026 22:43,7,Solana,$103.81 ,-2.12%,$60.85B
9/7/2026 22:43,8,TRON,$0.33 ,-0.41%,$31.7B
9/7/2026 22:43,9,Hyperliquid,$85.43 ,-3.01%,$21.52B
9/7/2026 22:43,10,Zcash,"$1,159.51 ",-1.71%,$19.54B
